jdgaitanf,0.03333333333333333,30
jssanchezo,0.03333333333333333,30
cglaitong,0.008333333333333333,240
Juankmilo97,0.013157894736842105,76
Saariasba,0.03225806451612903,31
LauraMolina,0.0,188
Nigogu,0.020689655172413793,145
viswapurdue,0.014705882352941176,68
federgolo,0.009009009009009009,111
vvargasd,0.03333333333333333,30
dcastanedar,0.03333333333333333,30
olimita,0.028985507246376812,138
jannMorenoJ,0.0,71
Sariilan,0.03333333333333333,30
buendiagon,0.03333333333333333,30
SergioLopez40,0.03333333333333333,30
JorgeTorresC,0.023809523809523808,84
whipplem123,0.0,31
mdecloedt,0.06666666666666667,60
daapinzonch,0.05454545454545454,55
bfprietoc,0.03333333333333333,30
DSFarfanF,0.03333333333333333,30
Gusgal03,0.03333333333333333,30
AkaGar,0.05263157894736842,57
garayf,0.014124293785310734,354
DavidsMartinez,0.03333333333333333,30
casc3798,0.0064516129032258064,155
Orloffyeah,0.0,386
noah-curran,0.03076923076923077,195
davideperdomo,0.0,248
FredyRosero,0.019230769230769232,52
trickyjuggler,0.0,80
nbraunec,0.03333333333333333,30
Ilyumzhinov,0.06060606060606061,33
jsalcinar,0.010869565217391304,92
xFortich,0.0,71
criscapunal,0.01639344262295082,61
Biopeligro,0.047244094488188976,127
alejosaur,0.03804347826086957,184
sanjitsama,0.025974025974025976,154
hihms,0.020224719101123594,445
Daryhez,0.9142857142857143,70
jmamaril25,0.0,132
diefrodriguezcha,0.0,99
CampbellC2,0.07853403141361257,191
JulianM96,0.11627906976744186,129
fewilchesc,0,0
Anvido,0.004016064257028112,249
GeoffYart,0.03333333333333333,30
aclipfel,0.03333333333333333,30
JamerMejiaGarcia,0.03333333333333333,30
nikolasto,0.019230769230769232,104
littlex2015,0.024390243902439025,41
yaochoal,0.043478260869565216,115
gshowal,0.03333333333333333,30
facuellarg,0.03333333333333333,30
dieguischa,0.03333333333333333,30
sarguellesr,0.03333333333333333,30
anythinglord,0.072,125
gahormigag,0.03333333333333333,30
sebcamacho1703,0.0196078431372549,51
GabrielUnal,0.03333333333333333,30
Jfcastroh,0.03333333333333333,30
BrandonAvilanR,0.0,178
tres-xxx,0.03333333333333333,30
Ozai98,0.024096385542168676,83
biherrerap,0.03867403314917127,181
LukasMMarinovic,0.018072289156626505,166
Alekzu,0.03333333333333333,30
StevenEsmar,0.03333333333333333,30
alebautis,0.03333333333333333,30
Camiioo,0.03333333333333333,30
RafaelCruz15,0.034482758620689655,87
nviverosb,0.020833333333333332,96
anferoar96,0.10810810810810811,37
SionHu,0.014492753623188406,69
DaveValencia,0.03333333333333333,30
DiegoAraque1207,0.02247191011235955,89
shivans,0.047619047619047616,42
gimg1859,0.03333333333333333,30
jdsolanos,0.02857142857142857,70
laurenjank,0.03896103896103896,77
csalfonsol,0.0,66
jaleonro,0.03773584905660377,53
bsdiaza,0.03333333333333333,30
matson3,0.0,44
ayperezc,0.0,108
Jordan-Loeser,0.01694915254237288,118
Acreed21,0.03333333333333333,30
Caadiazsi,0.00625,160
evilcucaracha,0,0
zhao744,0.04716981132075472,106
Jufcardenasmo,0.08620689655172414,58
DaniCastel,0.013986013986013986,143
dahrojasca,0.03125,32
frnkbs,0.030303030303030304,66
ecottle,0.02127659574468085,47
pahigueraf,0.010752688172043012,279
tres-iqus,0,0
serbatero,0.01948051948051948,154
bzin22,0.041237113402061855,97
jaasuarezvi,0.03333333333333333,30
Gavnic,0.03333333333333333,30
snugghash,0.024691358024691357,81
adcorredorm,0.03333333333333333,30
lennwgs,0.022727272727272728,88
ko68,0.007042253521126761,142
Joacampora,0.039473684210526314,152
