pa5t-ktd3,Projected New Housing Starts - as Used in Enrollment Projection,https://catalog.data.gov/dataset/projected-new-housing-starts-as-used-in-enrollment-projection-dbc49,NY_new_housing_projection,0
dh9m-5v4d,Local Area Unemployment Statistics (LAUS) Seasonally Adjusted Data: Beginning 1976,https://catalog.data.gov/dataset/local-area-unemployment-statistics-laus-seasonally-adjusted-data-beginning-1976,NY_local_area_unemployment,2
mdcw-n682,Greenbook,https://catalog.data.gov/dataset/greenbook,NY_city_agencies_GreenBook,2
dtfv-pchi,Diesel Retail Price Weekly Average by Region: Beginning 2007,https://catalog.data.gov/dataset/diesel-retail-price-weekly-average-by-region-beginning-2007,NY_diesel_retail_price,0
nqur-w4p7,Gasoline Retail Prices Weekly Average by Region: Beginning 2007,https://catalog.data.gov/dataset/gasoline-retail-prices-weekly-average-by-region-beginning-2007,NY_gasoline_retail_price,1
xyye-rtrs,Neighborhood Names GIS,https://catalog.data.gov/dataset/neighborhood-names-gis,NY_neighborhood_names,1
q2z5-ai38,Neighborhood Tabulation Areas,https://catalog.data.gov/dataset/neighborhood-tabulation-areas,NY_neighborhood_tabulations,0
qybk-bjjc,School Safety Report,https://catalog.data.gov/dataset/school-safety-report-8067a,NY_school_safety,1
6hbv-tek4,Hydrography Structures,https://catalog.data.gov/dataset/hydrography-structures,NY_topology_(parks_infrastructure_etc),2
p9cw-7gsv,Boardwalk,https://catalog.data.gov/dataset/boardwalk,NY_beach_boardwalk,1
tbgj-tdd6,Mobile Telecommunication Franchise Poletop Installation Locations,https://catalog.data.gov/dataset/mobile-telecommunication-franchise-poletop-installation-locations,NY_mobile_telecoms_traffic,0
qydn-e2dc,NYC Street Centerline (CSCL),https://catalog.data.gov/dataset/nyc-street-centerline-cscl,NY_street_directions,2
ae9a-zs4q,Advantage After School Program,https://catalog.data.gov/dataset/advantage-after-school-program,NY_advantage_afterschool,1
dwer-xbgx,Railroad Structure,https://catalog.data.gov/dataset/railroad-structure,NY_railroad_structure,0
c3uy-2p5r,Air Quality,https://catalog.data.gov/dataset/air-quality-ef520,NY_air_quality,2
www.ncdc.noaa.gov,Required Weather API,https://www.ncdc.noaa.gov/,Required_weather_API,3
api.weather.gov/,Required Weather API 0,https://www.ncdc.noaa.gov/,Required_weather_API,3
qxp9-hd2v,new york address points,https://data.cityofnewyork.us/widgets/g6pj-hd8k,NY_address_points,3
ffxx-dfvk,NYCHA Development Data Book,https://data.cityofnewyork.us/Housing-Development/NYCHA-Development-Data-Book/evjd-dqpz,NY_housing_development,3
cpf4-rkhq,New York neighborhood,null,NY_neighborhood,1
yvdw-83ff,New York Safety,null,NY_safety,3
ekax-ky3z,New York museum,null,NY_museum_dataset,1
